id_entrega,distancia_km,tipo_veiculo,capacidade_veiculo_t,carga_t,tempo_estimado_min,tempo_real_min,valor_frete,custo_combustivel
10378,86.15,Truck,14.0,7.36,234.9,268.95,562.88,143.57
10379,66.15,VUC,3.0,2.48,134.23,140.98,221.21,49.32
10380,138.02,Toco,6.0,5.53,319.4,370.55,628.59,149.03
10381,26.38,3/4,4.0,4.0,89.61,80.41,145.43,19.78
10382,95.85,Toco,6.0,3.95,247.42,274.27,431.15,96.71
10383,116.49,3/4,4.0,2.92,317.09,280.03,423.82,94.05
10384,92.25,VUC,3.0,1.47,188.07,200.19,269.7,65.52
10385,73.65,Truck,14.0,2.2,252.06,225.31,437.85,119.01
10386,395.39,Carreta_Bau,28.0,20.94,585.86,572.89,3031.56,1251.08
10387,492.16,Carreta_Bau,28.0,26.43,661.02,694.1,3779.11,1588.94
10388,235.72,Carreta_Sider,28.0,24.66,348.25,401.87,2035.02,793.61
10389,65.32,VUC,3.0,2.69,163.42,141.54,206.75,40.71
10390,427.01,Carreta_Bau,28.0,13.77,542.04,607.63,3132.91,1337.48
10391,404.9,Carreta_Bau,28.0,21.18,549.37,588.15,3088.76,1293.9
10392,24.28,Toco,6.0,4.16,52.36,80.79,155.62,31.59
10393,50.69,3/4,4.0,2.44,126.09,138.49,195.75,47.2
10394,510.68,Carreta_Bau,28.0,7.81,675.37,687.69,3620.6,1582.06
10395,78.85,3/4,4.0,2.56,207.34,191.92,308.33,65.04
10396,82.28,3/4,4.0,1.62,189.89,207.48,300.64,60.49
10397,295.09,Carreta_Bau,28.0,20.95,384.65,466.74,2344.41,934.28
10398,55.09,3/4,4.0,3.81,103.97,149.18,225.8,49.56
10399,51.57,Truck,14.0,10.76,157.47,164.18,416.87,82.57
10400,67.49,VUC,3.0,1.11,171.82,156.24,212.61,44.0
10401,52.07,3/4,4.0,2.18,120.71,132.61,209.96,42.9
10402,165.58,Toco,6.0,3.78,377.1,431.87,708.96,180.74
10403,420.22,Carreta_Sider,28.0,21.48,563.5,641.21,3283.43,1384.72
10404,42.01,3/4,4.0,1.1,107.05,105.93,149.28,38.75
10405,443.0,Carreta_Bau,28.0,16.71,609.55,620.9,3289.37,1403.77
10406,395.6,Carreta_Bau,28.0,24.67,589.63,567.82,3091.09,1270.28
10407,11.77,Truck,14.0,2.43,54.96,53.63,101.67,17.77
10408,461.85,Carreta_Sider,28.0,21.52,570.6,655.37,3578.49,1521.74
10409,15.47,3/4,4.0,3.59,40.55,36.87,81.07,9.45
10410,252.75,Carreta_Bau,28.0,23.14,347.69,382.14,2075.23,814.54
10411,388.38,Carreta_Bau,28.0,26.38,567.78,559.82,3071.54,1248.71
10412,207.14,Toco,6.0,4.89,550.15,520.42,902.36,227.33
10413,73.19,Truck,14.0,8.26,239.82,231.57,511.46,120.61
10414,284.74,Carreta_Sider,28.0,15.55,388.39,441.25,2239.53,928.37
10415,6.24,3/4,4.0,0.71,34.43,43.67,29.86,6.52
10416,8.76,3/4,4.0,0.66,46.11,37.96,39.74,6.57
10417,86.32,3/4,4.0,2.77,159.68,218.89,323.71,81.95
10418,198.06,Toco,6.0,2.3,594.38,518.5,840.74,213.12
10419,68.06,Toco,6.0,2.47,155.3,205.79,302.81,71.97
10420,160.68,Truck,14.0,11.7,387.95,492.84,1020.06,275.59
10421,110.28,Truck,14.0,3.42,327.65,318.61,637.3,172.91
10422,4.38,Toco,6.0,2.35,10.87,42.29,35.15,13.68
10423,32.4,3/4,4.0,2.93,78.81,93.41,148.78,17.76
10424,73.46,Toco,6.0,1.06,204.7,217.42,325.46,75.94
10425,42.0,VUC,3.0,1.78,79.05,99.56,144.92,18.62
10426,380.36,Carreta_Bau,28.0,6.23,572.64,553.38,2711.64,1168.77
10427,46.66,Truck,14.0,11.16,131.01,163.06,415.4,79.51
10428,466.99,Carreta_Bau,28.0,19.3,535.0,653.18,3492.61,1484.65
10429,45.75,Toco,6.0,4.0,152.86,142.31,239.86,46.92
10430,228.63,Carreta_Bau,28.0,9.47,405.85,361.69,1714.81,719.64
10431,277.43,Carreta_Bau,28.0,21.45,374.44,443.56,2226.08,890.73
10432,96.51,Toco,6.0,2.44,251.25,234.79,421.21,103.55
10433,270.46,Carreta_Bau,28.0,17.79,369.61,430.2,2125.94,847.31
10434,214.56,Truck,14.0,3.2,617.46,602.89,1190.69,348.45
10435,22.39,3/4,4.0,0.93,66.66,72.97,90.55,16.2
10436,69.65,VUC,3.0,0.94,154.4,111.6,204.62,45.46
10437,13.37,VUC,3.0,1.0,35.65,14.55,53.67,12.44
10438,50.16,VUC,3.0,0.77,112.18,115.97,168.56,29.57
10439,339.04,Carreta_Bau,28.0,7.01,402.02,491.57,2441.77,1056.0
10440,481.12,Carreta_Sider,28.0,25.12,663.56,688.51,3780.82,1595.21
10441,310.11,Carreta_Bau,28.0,17.4,392.8,478.68,2392.13,983.8
10442,19.47,VUC,3.0,2.04,48.2,66.26,63.42,16.34
10443,382.1,Carreta_Bau,28.0,11.05,498.27,579.67,2786.2,1197.56
10444,8.23,3/4,4.0,0.79,28.44,34.3,41.96,15.55
10445,17.04,Toco,6.0,5.84,58.94,78.8,127.62,14.83
10446,394.83,Carreta_Sider,28.0,5.49,615.05,556.54,2876.95,1252.68
10447,159.78,Toco,6.0,5.1,474.44,405.69,709.44,174.72
10448,83.11,3/4,4.0,2.86,228.82,189.95,303.87,86.29
10449,20.03,VUC,3.0,1.49,48.59,52.41,67.98,19.54
10450,29.33,Truck,14.0,10.98,97.55,116.41,316.8,45.77
10451,16.57,Toco,6.0,4.8,60.5,76.8,102.96,16.5
10452,242.29,Carreta_Bau,28.0,25.1,326.92,404.77,2042.43,778.66
10453,143.09,Toco,6.0,3.68,426.29,389.91,632.61,157.14
10454,70.93,3/4,4.0,1.33,188.87,192.18,254.24,62.53
10455,44.54,VUC,3.0,1.91,110.12,105.07,157.73,32.08
10456,89.87,Toco,6.0,1.41,238.49,237.55,381.31,101.68
10457,282.32,Carreta_Bau,28.0,13.15,482.38,410.43,2127.52,895.35
10458,64.45,3/4,4.0,2.68,141.2,152.27,247.26,54.31
10459,472.1,Carreta_Bau,28.0,10.19,687.16,635.5,3389.1,1470.28
10460,299.4,Carreta_Sider,28.0,24.79,512.9,466.49,2483.12,991.39
10461,52.36,VUC,3.0,2.94,105.67,115.41,181.18,32.99
10462,63.75,VUC,3.0,0.64,134.31,150.38,185.38,41.88
10463,288.87,Carreta_Sider,28.0,9.1,430.99,450.71,2173.81,930.86
10464,7.68,3/4,4.0,2.21,33.02,47.31,44.59,15.14
10465,90.51,Truck,14.0,2.55,301.7,280.7,529.38,141.02
10466,183.96,3/4,4.0,0.92,424.73,415.61,622.5,154.72
10467,226.84,Carreta_Bau,28.0,25.64,288.1,393.45,1935.33,725.67
10468,493.05,Carreta_Bau,28.0,5.28,676.02,646.87,3463.02,1522.84
10469,91.04,3/4,4.0,1.44,191.48,231.64,324.25,89.63
10470,29.13,3/4,4.0,2.04,88.34,70.24,126.23,23.93
10471,61.17,VUC,3.0,0.5,158.5,105.5,186.8,50.57
10472,22.37,Truck,14.0,11.75,85.77,102.39,283.1,32.94
10473,53.82,Toco,6.0,5.13,167.98,149.45,284.68,57.11
10474,74.14,3/4,4.0,1.94,198.59,197.25,271.23,60.85
10475,89.52,Truck,14.0,4.5,262.58,287.69,547.32,145.04
10476,34.87,VUC,3.0,2.73,93.92,71.51,132.97,22.03
10477,67.11,VUC,3.0,2.18,184.35,172.3,211.1,47.24
10478,69.19,3/4,4.0,2.38,193.77,143.78,252.83,45.02
10479,223.77,Carreta_Bau,28.0,13.54,323.29,371.38,1746.74,697.4
10480,24.12,Toco,6.0,3.65,70.23,99.64,143.68,35.72
10481,61.24,3/4,4.0,1.45,162.15,137.59,230.02,44.27
10482,63.64,VUC,3.0,1.6,140.28,173.0,192.57,38.94
10483,73.53,VUC,3.0,2.2,159.63,166.42,231.72,50.66
10484,95.0,Truck,14.0,7.0,231.38,297.0,596.47,154.38
10485,7.66,VUC,3.0,2.2,43.76,45.56,50.83,0.71
10486,22.41,3/4,4.0,3.11,52.01,72.75,107.42,21.46
10487,17.2,3/4,4.0,3.16,51.29,36.82,90.94,18.95
10488,18.05,VUC,3.0,1.9,51.11,8.0,85.69,8.63
10489,45.34,3/4,4.0,1.23,118.54,102.7,172.0,39.9
10490,83.95,Toco,6.0,4.47,239.34,214.57,399.31,96.39
10491,405.84,Carreta_Bau,28.0,23.7,487.04,572.99,3131.07,1306.08
10492,112.91,Truck,14.0,3.22,293.13,329.27,642.11,182.71
10493,149.53,Truck,14.0,12.76,392.69,409.5,982.7,257.72
10494,44.83,3/4,4.0,3.8,133.87,100.57,180.08,39.09
10495,227.38,Carreta_Sider,28.0,20.1,387.96,394.1,1902.74,742.18
10496,64.83,VUC,3.0,0.73,147.61,159.87,189.16,39.69
10497,38.26,3/4,4.0,2.82,89.21,91.64,155.16,38.76
10498,478.1,Carreta_Sider,28.0,12.67,574.13,683.41,3560.36,1542.44
10499,33.09,Truck,14.0,5.71,114.59,82.19,250.7,42.35
10500,79.92,VUC,3.0,0.54,139.73,179.88,227.8,52.38
10501,188.2,Truck,14.0,10.73,528.03,571.27,1156.23,308.81
10502,403.87,Carreta_Sider,28.0,17.69,653.8,599.07,3120.58,1331.66
10503,166.2,VUC,3.0,1.6,378.47,353.31,480.73,107.67
10504,63.65,VUC,3.0,1.44,139.09,107.63,199.35,46.79
10505,35.93,3/4,4.0,2.0,87.3,122.49,147.75,27.89
10506,355.46,Carreta_Bau,28.0,14.98,501.97,545.11,2663.9,1121.92
10507,87.19,Truck,14.0,7.78,267.59,280.65,572.49,144.21
10508,344.4,Carreta_Sider,28.0,6.52,504.26,528.26,2532.56,1106.91
10509,49.36,VUC,3.0,1.42,124.29,114.05,162.08,32.43
10510,21.13,Truck,14.0,2.86,103.9,93.34,161.19,31.18
10511,47.97,Toco,6.0,4.86,139.84,150.94,241.83,58.01
10512,359.33,Carreta_Sider,28.0,16.63,492.01,537.17,2782.34,1168.65
10513,65.4,VUC,3.0,2.49,135.67,136.14,214.77,38.48
10514,37.41,Toco,6.0,3.09,106.5,124.03,183.01,40.27
10515,80.78,3/4,4.0,1.12,169.84,221.26,283.71,65.72
10516,52.52,3/4,4.0,1.62,127.22,149.96,198.94,44.2
10517,46.57,VUC,3.0,1.05,113.7,112.82,140.09,26.14
10518,216.67,3/4,4.0,2.1,526.61,501.04,752.31,188.87
10519,82.14,3/4,4.0,3.28,227.52,204.14,307.05,76.2
10520,163.89,3/4,4.0,1.0,363.86,347.4,554.49,140.56
10521,471.76,Carreta_Bau,28.0,13.72,679.69,648.77,3443.29,1484.83
10522,46.13,Truck,14.0,3.19,137.09,149.43,304.19,64.64
10523,41.71,VUC,3.0,1.45,94.64,81.46,127.96,27.19
10524,13.44,VUC,3.0,1.94,37.86,55.53,66.46,12.95
10525,36.99,Truck,14.0,2.92,131.9,130.77,244.46,65.88
10526,40.13,VUC,3.0,0.62,111.14,57.94,108.64,24.17
10527,337.01,Carreta_Sider,28.0,21.59,502.4,520.91,2692.54,1117.21
10528,185.12,Truck,14.0,6.95,509.57,560.14,1090.86,302.74
10529,270.66,Carreta_Bau,28.0,12.56,433.13,409.38,2034.51,834.82
10530,20.44,VUC,3.0,2.2,31.07,40.97,79.03,12.73
10531,123.51,VUC,3.0,0.67,218.45,247.49,360.59,73.4
10532,297.03,Carreta_Sider,28.0,24.66,396.3,475.64,2470.98,982.03
10533,57.49,VUC,3.0,2.43,120.9,121.29,192.39,42.64
10534,275.15,Carreta_Sider,28.0,13.47,383.22,414.55,2154.12,893.23
10535,17.09,3/4,4.0,2.19,55.05,77.03,77.89,11.88
10536,24.36,Toco,6.0,2.93,84.06,82.53,136.06,22.94
10537,55.06,VUC,3.0,2.45,130.56,119.15,187.43,38.0
10538,28.48,VUC,3.0,0.52,67.0,94.07,93.56,16.92
10539,62.21,3/4,4.0,2.88,169.85,158.9,248.93,56.7
10540,151.41,VUC,3.0,1.22,273.87,321.2,443.13,92.03
10541,283.86,Carreta_Sider,28.0,22.75,367.31,459.38,2349.44,935.85
10542,66.84,3/4,4.0,3.95,143.09,158.84,264.15,52.46
10543,366.8,Carreta_Sider,28.0,10.84,481.45,538.47,2752.17,1179.49
10544,489.61,Carreta_Sider,28.0,14.81,714.88,697.88,3678.62,1602.11
10545,31.42,VUC,3.0,1.85,75.5,101.1,116.88,16.52
10546,11.95,3/4,4.0,2.47,23.21,35.47,72.78,7.79
10547,48.54,3/4,4.0,1.13,102.56,132.19,177.98,36.36
10548,12.45,VUC,3.0,1.94,17.45,18.09,56.93,7.1
10549,393.85,Carreta_Bau,28.0,21.43,600.06,576.77,3024.91,1256.04
10550,50.89,VUC,3.0,2.86,87.89,143.52,191.48,39.45
10551,70.09,Truck,14.0,10.73,211.57,226.67,528.24,113.81
10552,60.45,Toco,6.0,3.98,134.81,160.9,296.42,66.57
10553,44.79,VUC,3.0,1.04,103.13,96.95,131.4,18.98
10554,308.53,Carreta_Sider,28.0,6.53,392.38,474.07,2278.2,981.14
10555,90.07,Toco,6.0,4.14,250.08,242.54,413.73,103.92
10556,13.26,Toco,6.0,4.09,42.4,47.8,110.06,10.21
10557,84.08,3/4,4.0,3.45,223.52,213.24,315.89,76.35
10558,76.81,Truck,14.0,7.41,250.05,229.33,517.67,120.59
10559,42.2,Truck,14.0,4.15,113.43,154.46,287.72,67.0
10560,17.91,3/4,4.0,1.36,64.15,51.15,79.41,23.56
10561,18.18,3/4,4.0,2.22,63.87,66.02,85.77,19.13
10562,87.88,Truck,14.0,5.81,239.18,282.61,548.08,132.55
10563,422.27,Carreta_Bau,28.0,8.49,641.53,560.58,3020.68,1327.46
10564,213.97,Truck,14.0,3.38,583.45,618.22,1200.7,337.78
10565,379.23,Carreta_Sider,28.0,14.01,514.98,537.15,2885.01,1239.77
10566,97.15,VUC,3.0,1.31,238.63,187.68,285.22,59.58
10567,125.83,Toco,6.0,5.82,306.89,327.55,582.99,133.67
10568,25.27,VUC,3.0,2.63,54.08,69.86,123.87,14.24
10569,83.54,3/4,4.0,1.22,191.36,179.53,294.23,66.49
10570,49.8,VUC,3.0,2.37,144.61,119.44,179.36,29.6
10571,46.02,3/4,4.0,2.23,113.34,106.36,163.74,39.3
10572,360.31,Carreta_Sider,28.0,26.24,547.61,551.86,2937.53,1201.18
10573,60.38,VUC,3.0,2.0,134.95,172.46,200.9,46.04
10574,176.83,Truck,14.0,4.53,454.15,512.51,1011.94,285.89
10575,387.71,Carreta_Sider,28.0,8.86,511.09,547.1,2868.64,1244.86
10576,23.57,Toco,6.0,5.83,52.36,80.06,167.34,22.58
10577,365.62,Carreta_Bau,28.0,26.05,415.49,540.3,2906.98,1175.99
10578,42.98,Truck,14.0,7.85,137.31,143.17,352.27,67.67
10579,122.06,Toco,6.0,3.78,352.59,320.24,547.99,126.14
10580,89.4,3/4,4.0,2.46,215.45,212.5,325.14,88.77
10581,25.68,VUC,3.0,2.4,69.71,48.89,98.69,17.9
10582,87.86,Toco,6.0,3.32,270.94,247.12,395.65,96.59
10583,94.47,Toco,6.0,1.53,269.89,268.76,398.33,106.8
10584,8.72,3/4,4.0,1.7,34.87,30.19,48.85,-5.58
10585,261.81,Carreta_Bau,28.0,17.72,385.76,418.31,2058.44,840.04
10586,355.53,Carreta_Sider,28.0,12.56,486.23,500.35,2689.73,1145.77
10587,52.36,Toco,6.0,5.05,118.41,149.87,279.73,53.34
10588,19.64,3/4,4.0,3.82,81.06,88.28,113.23,14.31
10589,60.58,Truck,14.0,4.98,168.42,205.39,391.29,102.68
10590,94.05,VUC,3.0,2.72,186.01,208.79,299.62,72.2
10591,398.23,Carreta_Sider,28.0,21.23,486.93,588.8,3121.62,1319.69
10592,85.62,Truck,14.0,9.08,208.18,263.6,579.43,138.13
10593,88.16,3/4,4.0,1.04,249.65,217.17,313.7,64.43
10594,23.41,3/4,4.0,2.0,64.69,82.63,105.35,17.7
10595,53.35,VUC,3.0,2.99,104.7,116.39,182.41,31.86
10596,25.37,3/4,4.0,2.8,88.81,83.73,119.79,13.45
10597,441.84,Carreta_Sider,28.0,18.28,622.77,626.03,3389.75,1449.23
10598,235.44,Carreta_Sider,28.0,5.05,337.97,373.54,1743.1,749.68
10599,450.6,Carreta_Bau,28.0,11.84,567.92,608.3,3266.33,1411.7
10600,245.56,Carreta_Sider,28.0,15.82,366.09,405.12,1972.48,803.39
10601,85.85,Truck,14.0,9.74,215.0,270.28,595.27,144.73
10602,97.97,Truck,14.0,12.3,318.2,311.08,682.98,162.63
10603,354.25,Carreta_Bau,28.0,15.1,414.83,521.0,2655.55,1123.62
10604,197.71,Toco,6.0,2.3,551.08,514.01,830.54,209.92
10605,147.86,Truck,14.0,5.45,466.59,466.45,855.95,235.88
10606,204.8,VUC,3.0,0.8,408.32,442.52,588.75,127.85
10607,446.86,Carreta_Sider,28.0,7.66,609.06,604.0,3276.92,1433.4
10608,21.4,3/4,4.0,1.64,42.67,60.03,100.7,21.39
10609,483.45,Carreta_Sider,28.0,22.44,747.78,690.97,3736.81,1594.39
10610,18.01,VUC,3.0,1.5,40.67,27.63,74.99,9.9
10611,5.11,Toco,6.0,5.28,36.88,46.19,73.58,12.17
10612,503.72,Carreta_Sider,28.0,26.79,759.82,745.87,3968.21,1671.27
10613,223.7,Carreta_Sider,28.0,5.99,372.3,354.55,1677.13,727.44
10614,288.77,Carreta_Sider,28.0,21.12,454.25,477.81,2349.86,949.29
10615,20.56,3/4,4.0,0.89,41.6,76.15,83.61,16.06
10616,436.07,Carreta_Sider,28.0,5.91,579.24,621.04,3168.61,1392.87
10617,230.11,Carreta_Sider,28.0,10.76,324.32,390.68,1791.25,744.22
10618,21.27,VUC,3.0,0.71,64.43,45.27,69.3,10.1
10619,11.05,3/4,4.0,2.85,38.97,57.58,45.6,11.14
10620,82.96,VUC,3.0,2.28,152.72,201.27,256.85,49.11
10621,258.69,Carreta_Sider,28.0,19.41,385.84,429.25,2117.43,845.77
10622,74.98,3/4,4.0,2.56,160.57,187.43,288.17,55.82
10623,195.84,3/4,4.0,3.26,438.84,440.93,696.3,169.15
10624,27.16,3/4,4.0,3.23,62.11,90.79,135.55,22.47
10625,338.26,Carreta_Bau,28.0,24.91,503.22,510.26,2689.23,1076.69
10626,75.28,VUC,3.0,2.22,161.39,165.85,244.3,45.34
10627,375.19,Carreta_Bau,28.0,12.67,507.65,551.27,2767.51,1175.25
10628,42.42,Toco,6.0,3.58,115.32,120.43,205.55,50.43
10629,74.57,Truck,14.0,7.94,233.36,226.04,515.69,115.42
10630,230.34,Carreta_Sider,28.0,6.77,326.5,390.49,1737.69,734.59
10631,105.3,Toco,6.0,5.04,316.2,258.69,486.74,110.64
10632,407.76,Carreta_Bau,28.0,25.93,516.77,601.46,3185.38,1316.4
10633,33.39,3/4,4.0,3.95,99.01,74.75,151.37,25.66
10634,55.38,Toco,6.0,2.16,144.2,129.72,256.5,62.0
10635,38.73,Truck,14.0,3.24,152.1,141.12,259.52,60.25
10636,21.08,VUC,3.0,0.73,61.96,60.13,73.54,4.74
10637,357.05,Carreta_Bau,28.0,23.34,461.37,520.86,2799.53,1143.12
10638,188.07,Truck,14.0,9.62,536.24,536.98,1139.85,303.48
10639,228.73,Carreta_Sider,28.0,22.2,402.37,395.34,1946.04,760.37
10640,501.77,Carreta_Bau,28.0,25.74,586.32,692.59,3835.26,1623.9
10641,362.84,Carreta_Bau,28.0,9.59,493.57,531.63,2638.82,1132.59
10642,348.08,Carreta_Bau,28.0,12.87,433.17,499.03,2580.96,1087.72
10643,57.29,VUC,3.0,2.47,106.78,125.12,190.2,37.39
10644,72.33,VUC,3.0,1.11,159.03,176.42,207.98,47.29
10645,366.87,Carreta_Sider,28.0,16.24,472.37,532.12,2818.23,1201.28
10646,500.64,Carreta_Sider,28.0,14.75,688.46,682.27,3749.85,1625.92
10647,72.53,3/4,4.0,2.62,202.09,164.68,281.95,63.85
10648,36.42,VUC,3.0,2.97,100.1,92.08,132.69,15.53
10649,239.44,Carreta_Bau,28.0,6.67,433.17,402.48,1746.2,741.94
10650,51.2,3/4,4.0,2.25,139.52,132.25,191.8,39.1
10651,73.5,3/4,4.0,3.86,178.75,168.75,283.02,63.97
10652,214.39,Truck,14.0,6.24,614.67,611.35,1228.35,342.6
10653,255.12,Carreta_Sider,28.0,21.83,377.4,427.03,2130.07,843.28
10654,8.96,VUC,3.0,2.82,43.74,8.01,54.09,9.06
10655,435.4,Carreta_Bau,28.0,9.93,588.05,578.01,3133.1,1355.06
10656,10.54,VUC,3.0,0.66,42.62,36.69,34.99,2.29
10657,146.41,Toco,6.0,1.29,309.68,389.84,613.39,158.58
10658,38.24,VUC,3.0,0.64,112.62,103.45,120.36,31.8
10659,24.34,3/4,4.0,1.79,56.69,74.99,90.99,30.1
10660,38.09,VUC,3.0,0.77,102.03,107.24,113.66,25.96
10661,12.53,VUC,3.0,1.48,39.75,35.92,52.22,9.39
10662,182.9,Truck,14.0,11.07,453.14,535.01,1133.82,296.12
10663,57.87,VUC,3.0,1.21,107.98,130.6,180.09,43.32
10664,65.13,Toco,6.0,3.35,202.13,184.05,310.76,59.06
10665,76.06,VUC,3.0,0.77,142.61,222.8,217.64,53.84
10666,192.0,3/4,4.0,2.97,367.34,440.51,680.62,164.59
10667,365.46,Carreta_Sider,28.0,11.76,605.11,542.34,2769.5,1168.05
10668,367.67,Carreta_Bau,28.0,7.42,473.86,548.24,2639.04,1140.91
10669,63.2,3/4,4.0,3.85,170.69,165.84,257.35,54.03
10670,40.07,Toco,6.0,4.83,121.16,96.3,225.15,41.86
10671,89.08,VUC,3.0,2.11,168.47,220.03,274.14,56.21
10672,70.1,3/4,4.0,3.06,124.0,177.26,264.44,60.03
10673,253.05,Carreta_Bau,28.0,14.33,327.08,359.7,1950.36,795.39
10674,212.38,3/4,4.0,1.61,451.85,481.76,720.42,170.98
10675,52.02,VUC,3.0,1.72,103.14,109.61,170.44,35.38
10676,22.82,3/4,4.0,3.41,74.82,61.41,119.96,17.77
10677,415.73,Carreta_Sider,28.0,27.14,676.54,616.95,3333.98,1393.64
10678,63.06,VUC,3.0,1.99,131.19,152.65,203.28,44.95
10679,57.85,Toco,6.0,2.82,162.26,179.38,268.39,67.32
10680,66.18,Toco,6.0,4.56,164.8,201.79,333.8,81.97
10681,75.08,VUC,3.0,2.23,182.83,189.79,247.62,52.31
10682,87.27,Truck,14.0,5.04,214.77,265.64,544.47,140.13
10683,90.36,Toco,6.0,3.12,221.25,212.28,412.78,85.05
10684,61.35,VUC,3.0,0.79,122.56,103.14,182.71,39.84
10685,108.48,Toco,6.0,2.95,292.33,296.63,478.03,125.92
10686,91.9,Truck,14.0,11.18,286.97,286.61,644.02,156.63
10687,86.94,VUC,3.0,1.25,218.58,211.91,256.03,52.71
10688,408.96,Carreta_Sider,28.0,19.27,467.58,606.22,3173.99,1341.72
10689,184.37,VUC,3.0,1.29,358.9,366.14,540.06,114.48
10690,4.24,Toco,6.0,1.65,8.49,20.93,38.48,6.05
10691,62.02,3/4,4.0,3.12,123.6,160.83,243.84,50.68
10692,478.68,Carreta_Sider,28.0,18.23,711.28,665.17,3649.6,1573.94
10693,20.24,VUC,3.0,2.55,72.73,76.26,92.15,13.79
10694,30.86,Toco,6.0,4.36,83.82,90.66,174.9,35.1
10695,270.82,Carreta_Sider,28.0,23.65,393.51,437.55,2259.05,892.17
10696,31.07,VUC,3.0,0.85,78.06,53.69,103.76,17.5
10697,367.98,Carreta_Sider,28.0,18.83,444.86,579.37,2883.42,1200.13
10698,47.96,Truck,14.0,6.47,171.91,157.76,349.18,84.96
10699,146.41,VUC,3.0,2.35,274.79,317.74,436.32,92.47
10700,4.99,Toco,6.0,3.86,35.29,22.19,67.03,6.24
10701,25.46,VUC,3.0,0.59,73.25,58.96,82.8,8.23
10702,6.65,VUC,3.0,1.81,21.08,31.06,32.58,-1.89
10703,63.2,VUC,3.0,2.35,147.72,149.16,201.61,39.77
10704,202.9,3/4,4.0,1.49,513.28,474.39,697.21,168.54
10705,84.93,Toco,6.0,4.24,204.32,243.35,403.92,94.18
10706,94.8,Toco,6.0,5.19,228.04,263.93,449.38,114.76
10707,392.76,Carreta_Bau,28.0,5.75,456.97,558.8,2785.22,1202.59
10708,328.9,Carreta_Bau,28.0,17.96,396.19,481.63,2522.09,1046.64
10709,44.82,VUC,3.0,2.71,101.53,102.54,153.91,31.79
10710,27.67,VUC,3.0,0.77,67.67,51.94,86.22,14.33
10711,422.45,Carreta_Sider,28.0,10.61,492.14,598.85,3146.49,1358.8
10712,334.45,Carreta_Sider,28.0,19.1,545.1,517.58,2633.09,1102.24
10713,336.97,Carreta_Sider,28.0,18.13,467.09,519.04,2657.19,1102.38
10714,459.76,Carreta_Sider,28.0,23.08,638.57,673.58,3604.69,1518.26
10715,275.49,Carreta_Sider,28.0,19.17,372.58,462.71,2232.03,898.2
10716,81.63,3/4,4.0,2.56,214.38,179.53,298.11,65.33
10717,14.3,VUC,3.0,1.6,37.84,16.14,66.66,3.07
10718,92.66,3/4,4.0,0.87,185.99,217.49,324.46,81.4
10719,475.39,Carreta_Bau,28.0,18.27,715.55,680.31,3528.12,1502.78
10720,253.19,Carreta_Sider,28.0,7.93,421.92,423.55,1905.63,805.13
10721,69.05,VUC,3.0,2.99,177.02,158.38,227.86,46.24
10722,49.86,Toco,6.0,1.3,141.9,136.92,222.18,48.95
10723,12.8,3/4,4.0,0.86,28.89,47.54,60.85,18.37
10724,234.65,Carreta_Sider,28.0,22.94,358.93,414.18,2003.09,775.69
10725,5.66,3/4,4.0,0.94,21.99,17.17,34.83,5.73
10726,53.55,VUC,3.0,1.48,136.01,114.66,167.54,35.22
10727,41.66,3/4,4.0,3.75,145.9,111.51,188.98,38.94
10728,80.68,3/4,4.0,3.28,192.77,212.07,307.25,72.96
10729,62.45,VUC,3.0,1.04,131.7,152.29,202.57,39.67
10730,43.3,Truck,14.0,5.09,159.29,118.67,300.14,64.83
10731,24.57,VUC,3.0,1.96,62.4,75.33,94.77,15.06
10732,47.72,VUC,3.0,1.69,116.15,110.66,169.52,30.88
10733,18.83,Toco,6.0,1.5,59.24,73.94,104.08,11.91
10734,64.7,VUC,3.0,0.85,157.44,142.07,200.04,30.27
10735,59.12,Truck,14.0,11.65,174.87,203.81,478.84,92.01
10736,426.25,Carreta_Bau,28.0,12.41,521.45,597.13,3109.06,1324.88
10737,77.72,3/4,4.0,3.32,180.49,182.24,298.02,64.47
10738,44.91,VUC,3.0,0.93,65.09,93.95,135.91,24.5
10739,29.36,VUC,3.0,1.98,77.84,70.76,96.09,19.37
10740,80.11,VUC,3.0,1.74,195.92,159.17,252.3,54.94
10741,66.88,Truck,14.0,5.98,226.15,206.43,431.78,109.83
10742,68.31,Truck,14.0,9.34,185.52,215.43,498.19,114.42
10743,99.91,Truck,14.0,3.58,265.37,316.8,586.85,165.01
10744,52.06,3/4,4.0,3.51,134.37,142.34,209.21,43.31
10745,83.71,VUC,3.0,2.35,144.96,213.32,274.17,41.31
10746,24.73,3/4,4.0,1.58,67.97,47.36,92.81,12.04
10747,40.55,VUC,3.0,1.93,107.77,92.75,133.09,28.6
10748,76.46,VUC,3.0,2.75,176.87,187.85,245.14,50.99
10749,168.18,Truck,14.0,7.13,400.4,499.19,999.61,277.32
10750,125.5,Truck,14.0,6.42,402.94,372.96,757.07,217.96
10751,16.1,VUC,3.0,2.49,33.51,33.59,83.4,11.58
10752,77.54,VUC,3.0,0.45,171.37,180.89,219.22,48.03
10753,36.09,VUC,3.0,2.2,82.98,90.01,154.21,25.09
10754,15.42,Toco,6.0,2.0,64.08,52.31,81.93,10.56
